latitude,longitude,acq_date,frp,geometry,index_right,LABEL3,RGB_color,Year,elevation
51.3179,1.1237,2020-04-09,7.6,POINT (617766.9794066226 162276.6929548558),8106.0,Non-irrigated arable land,#ffffa8,2020,20.0
51.3423,1.0984,2020-04-09,3.8,POINT (615889.7266970354 164914.6527706168),8064.0,Broad-leaved forest,#80ff00,2020,32.0
51.1003,0.9867,2020-04-09,5.4,POINT (609206.0152019958 137686.58307476572),8106.0,Non-irrigated arable land,#ffffa8,2020,55.0
51.5633,-3.7666,2020-04-09,13.3,POINT (277642.84923554445 186415.1941905243),15637.0,Industrial or commercial units,#cc4df2,2020,5.0
51.616,0.7046,2020-04-09,15.6,POINT (587343.0373007914 194261.71066542057),23286.0,Non-irrigated arable land,#ffffa8,2020,3.0
51.6137,0.6901,2020-04-09,13.1,POINT (586348.7521482032 193968.90902225202),10713.0,Discontinuous urban fabric,#ff0000,2020,11.0
51.8557,0.5056,2020-04-09,7.9,POINT (572652.1804040718 220424.2426064039),58367.0,Non-irrigated arable land,#ffffa8,2020,63.0
51.883,0.3943,2020-04-09,5.8,POINT (564888.4275363185 223202.16444994032),58367.0,Non-irrigated arable land,#ffffa8,2020,88.0
51.952,0.5846,2020-04-09,20.9,POINT (577711.5191960979 231322.68638239097),38907.0,Broad-leaved forest,#80ff00,2020,88.0
51.9496,0.5699,2020-04-09,21.4,POINT (576710.9241488223 231020.01213291008),58367.0,Non-irrigated arable land,#ffffa8,2020,83.0
51.9324,0.4045,2020-04-09,10.6,POINT (565408.840433014 228718.63348162087),58367.0,Non-irrigated arable land,#ffffa8,2020,97.0
51.93,0.3898,2020-04-09,6.6,POINT (564407.1074519695 228418.44944324822),58367.0,Non-irrigated arable land,#ffffa8,2020,93.0
51.9413,0.4007,2020-04-09,8.6,POINT (565114.9581575736 229699.69973884022),58367.0,Non-irrigated arable land,#ffffa8,2020,102.0
51.9956,-0.001,2020-04-09,17.4,POINT (537340.0549822738 234903.4063170185),58367.0,Non-irrigated arable land,#ffffa8,2020,137.0
52.13,0.5276,2020-04-09,17.7,POINT (573106.2280286456 250978.7295930013),58367.0,Non-irrigated arable land,#ffffa8,2020,112.0
52.1276,0.5129,2020-04-09,32.2,POINT (572109.4453544279 250676.89278214658),30076.0,Pastures,#e6e64d,2020,119.0
52.1658,0.2843,2020-04-09,5.6,POINT (556329.7163416015 254407.7237507368),58367.0,Non-irrigated arable land,#ffffa8,2020,36.0
52.1585,0.0643,2020-04-09,6.5,POINT (541307.7975068203 253144.79931624548),58367.0,Non-irrigated arable land,#ffffa8,2020,21.0
52.2848,0.6212,2020-04-09,10.6,POINT (578889.1995894441 268420.0004430271),58367.0,Non-irrigated arable land,#ffffa8,2020,42.0
52.2824,0.6065,2020-04-09,23.4,POINT (577896.2955671684 268116.9136900487),37342.0,"Land principally occupied by agriculture, with significant areas of natural vegetation",#e6cc4d,2020,40.0
52.3057,0.2267,2020-04-09,9.7,POINT (551912.533166787 269843.4408967481),58367.0,Non-irrigated arable land,#ffffa8,2020,1.0
52.2741,-0.6907,2020-04-09,6.7,POINT (489431.7765707 264801.3349698297),31110.0,Pastures,#e6e64d,2020,43.0
51.8141,-3.7222,2020-04-09,5.8,POINT (281378.3828393205 214232.88957809232),43042.0,Coniferous forest,#00a600,2020,302.0
52.7052,0.2013,2020-04-09,8.8,POINT (548826.133909441 314220.66943195293),58367.0,Non-irrigated arable land,#ffffa8,2020,3.0
52.7027,0.1864,2020-04-09,6.6,POINT (547828.0013144414 313911.95223740034),58367.0,Non-irrigated arable land,#ffffa8,2020,0.0
52.7452,0.0502,2020-04-09,9.7,POINT (538491.6726039087 318368.12394120137),58367.0,Non-irrigated arable land,#ffffa8,2020,3.0
53.6908,-2.8717,2020-04-09,6.1,POINT (342534.3510124692 421947.717854256),25968.0,Non-irrigated arable land,#ffffa8,2020,10.0
51.5686,-3.7638,2020-04-10,10.9,POINT (277851.13947881444 186999.90004817356),15637.0,Industrial or commercial units,#cc4df2,2020,16.0
51.5688,-3.7684,2020-04-10,10.1,POINT (277532.88340945437 187029.84246244747),15637.0,Industrial or commercial units,#cc4df2,2020,10.0
51.7476,-3.6987,2020-04-10,19.0,POINT (282825.88398356293 206799.36371632444),42999.0,Coniferous forest,#00a600,2020,443.0
51.7457,-3.7159,2020-04-10,11.3,POINT (281633.5816781546 206615.86132228887),42995.0,Coniferous forest,#00a600,2020,351.0
53.5686,-0.5844,2020-04-11,11.8,POINT (493846.1041801193 408930.5607955316),47177.0,Mixed forest,#4dff00,2020,51.0
51.8052,-3.3715,2020-04-11,83.3,POINT (305533.73235889856 212729.8844247377),46269.0,Mixed forest,#4dff00,2020,347.0
51.806,-3.3769,2020-04-11,92.6,POINT (305163.10766946094 212825.87679748057),46269.0,Mixed forest,#4dff00,2020,383.0
51.812,-3.3988,2020-04-11,34.0,POINT (303666.0387667819 213521.91955679568),56164.0,Peat bogs,#4d4dff,2020,421.0
51.5634,-3.7505,2020-04-11,12.1,POINT (278759.0255452043 186399.47458651557),19080.0,Green urban areas,#ffa6ff,2020,5.0
52.3248,1.5233,2020-04-11,5.8,POINT (640187.8582127204 275478.7849257558),58367.0,Non-irrigated arable land,#ffffa8,2020,30.0
53.7593,-0.672,2020-04-11,18.5,POINT (487648.9754889545 430033.9287589999),58369.0,Non-irrigated arable land,#ffffa8,2020,2.0
53.7558,-0.6903,2020-04-11,12.0,POINT (486449.7481025597 429622.1553293867),58369.0,Non-irrigated arable land,#ffffa8,2020,3.0
51.5711,-3.7716,2020-04-11,6.3,POINT (277317.3128976874 187290.98519856634),15637.0,Industrial or commercial units,#cc4df2,2020,15.0
51.8131,-3.4226,2020-04-11,7.8,POINT (302027.77714573784 213676.01763292862),56164.0,Peat bogs,#4d4dff,2020,411.0
53.5781,-1.3106,2020-04-14,3.4,POINT (445744.05163091805 409276.78447721276),58368.0,Non-irrigated arable land,#ffffa8,2020,52.0
53.5704,-0.5999,2020-04-14,9.8,POINT (492815.7343074096 409110.5112240805),16604.0,Industrial or commercial units,#cc4df2,2020,18.0
53.5682,-0.5851,2020-04-14,5.9,POINT (493800.6333168563 408885.1412465642),47177.0,Mixed forest,#4dff00,2020,51.0
52.5899,0.1522,2020-04-14,2.3,POINT (545892.1833808107 301296.9772235737),58367.0,Non-irrigated arable land,#ffffa8,2020,1.0
52.0097,-1.2581,2020-04-14,8.4,POINT (451018.8193493682 234845.0165462864),74320.0,Non-irrigated arable land,#ffffa8,2020,97.0
51.6033,-1.151,2020-04-14,4.5,POINT (458896.00186361664 189725.78787338157),74320.0,Non-irrigated arable land,#ffffa8,2020,46.0
51.6058,-1.4851,2020-04-14,3.0,POINT (435755.4132746817 189788.065767441),74320.0,Non-irrigated arable land,#ffffa8,2020,84.0
51.5019,-1.7973,2020-04-14,5.3,POINT (414166.41208589956 178126.53112181003),15442.0,Industrial or commercial units,#cc4df2,2020,182.0
51.569,-3.7619,2020-04-14,9.3,POINT (277983.8873630222 187041.20735723147),15637.0,Industrial or commercial units,#cc4df2,2020,9.0
51.7378,-3.5836,2020-04-14,13.1,POINT (290747.73482958926 205530.6937212721),46265.0,Mixed forest,#4dff00,2020,207.0
50.9298,-3.1406,2020-04-14,4.2,POINT (319938.98118928954 115102.9518107007),3472.0,Non-irrigated arable land,#ffffa8,2020,243.0
51.6021,-1.4886,2020-04-14,6.6,POINT (435515.9038794842 189374.86016939703),28920.0,Pastures,#e6e64d,2020,83.0
51.5681,-3.77,2020-04-14,11.7,POINT (277420.1143865718 186954.68173564825),15637.0,Industrial or commercial units,#cc4df2,2020,14.0
51.6719,-3.2911,2020-04-14,6.6,POINT (310814.5727637225 197803.71642239759),29820.0,Pastures,#e6e64d,2020,213.0
51.7355,-3.5981,2020-04-14,5.1,POINT (289740.95290219306 205296.7441766464),17984.0,Mineral extraction sites,#a600cc,2020,213.0
51.7888,-4.0204,2020-04-14,3.9,POINT (260746.06754672073 211947.29112139984),30535.0,Pastures,#e6e64d,2020,78.0
51.6791,-4.9132,2020-04-14,4.9,POINT (198691.16914006506 201834.30424284318),11859.0,Discontinuous urban fabric,#ff0000,2020,15.0
53.099,-2.4674,2020-04-14,11.7,POINT (368800.85657114175 355857.62035731686),13354.0,Discontinuous urban fabric,#ff0000,2020,51.0
53.0969,-2.4821,2020-04-14,8.8,POINT (367814.999668418 355630.52985442424),13354.0,Discontinuous urban fabric,#ff0000,2020,49.0
53.5758,-0.6213,2020-04-14,9.1,POINT (491387.0207186758 409683.592790833),16604.0,Industrial or commercial units,#cc4df2,2020,26.0
53.5679,-0.595,2020-04-15,17.0,POINT (493145.6931385698 408838.78717099305),16604.0,Industrial or commercial units,#cc4df2,2020,22.0
53.5668,-0.6025,2020-04-15,14.1,POINT (492651.4248536444 408706.64369635924),16604.0,Industrial or commercial units,#cc4df2,2020,21.0
55.9553,-4.2659,2020-04-15,5.0,POINT (258625.7037387694 675904.9141076736),36630.0,Pastures,#e6e64d,2020,157.0
53.5672,-0.5864,2020-04-15,11.9,POINT (493716.7529196897 408772.1858005106),47177.0,Mixed forest,#4dff00,2020,41.0
51.6106,-3.1277,2020-04-15,18.2,POINT (322008.3920965515 190799.1111802194),42831.0,Coniferous forest,#00a600,2020,201.0
51.6233,-3.1295,2020-04-15,43.5,POINT (321905.5874753478 192213.45270148566),46102.0,Mixed forest,#4dff00,2020,72.0
51.6213,-3.1604,2020-04-15,96.4,POINT (319763.0284197468 192024.54660251585),46071.0,Mixed forest,#4dff00,2020,186.0
51.6099,-3.1325,2020-04-15,17.9,POINT (321674.8164674627 190726.40175430232),50837.0,Moors and heathland,#a6ff80,2020,267.0
51.6226,-3.134,2020-04-15,76.3,POINT (321592.87012511375 192140.42839491443),50844.0,Moors and heathland,#a6ff80,2020,209.0
51.6208,-3.1647,2020-04-15,75.7,POINT (319464.46545316355 191973.67633475544),29631.0,Pastures,#e6e64d,2020,307.0
53.5625,-0.5991,2020-04-15,8.7,POINT (492885.9975018131 408232.71033896133),16604.0,Industrial or commercial units,#cc4df2,2020,22.0
51.6233,-3.1531,2020-04-15,40.4,POINT (320271.89698179276 192238.97315232153),46071.0,Mixed forest,#4dff00,2020,299.0
54.6562,-7.1069,2020-04-15,19.4,POINT (70764.38264390052 540998.34689251),9943.0,Peat bogs,#4d4dff,2020,185.0
54.6388,-7.1256,2020-04-15,26.1,POINT (69418.05663284025 539152.7158485068),9943.0,Peat bogs,#4d4dff,2020,215.0
54.65,-7.1334,2020-04-15,138.3,POINT (69006.47951305425 540434.153762691),9943.0,Peat bogs,#4d4dff,2020,195.0
52.0124,-1.2534,2020-04-16,5.3,POINT (451338.32696182193 235148.62294703082),74320.0,Non-irrigated arable land,#ffffa8,2020,99.0
53.5713,-0.5996,2020-04-16,8.9,POINT (492833.6309720869 409211.0232513809),16604.0,Industrial or commercial units,#cc4df2,2020,25.0
53.5693,-0.5828,2020-04-16,5.3,POINT (493950.50867844565 409010.5402272884),58369.0,Non-irrigated arable land,#ffffa8,2020,62.0
52.004,-0.9272,2020-04-16,8.6,POINT (473739.7021136831 234494.4511369164),23990.0,Non-irrigated arable land,#ffffa8,2020,84.0
52.701,-1.4857,2020-04-16,4.7,POINT (434850.84639563604 311604.59839723946),74320.0,Non-irrigated arable land,#ffffa8,2020,94.0
52.7738,-1.6689,2020-04-16,5.9,POINT (422433.9693682706 319630.23332358897),74320.0,Non-irrigated arable land,#ffffa8,2020,51.0
52.9109,-1.0499,2020-04-16,5.8,POINT (463991.04161352984 335252.579116417),74320.0,Non-irrigated arable land,#ffffa8,2020,42.0
52.8686,-1.7833,2020-04-16,5.1,POINT (414684.5345898086 330146.57508836174),16258.0,Industrial or commercial units,#cc4df2,2020,72.0
53.5611,-0.5964,2020-04-16,5.5,POINT (493067.8908073222 408080.4871814043),58369.0,Non-irrigated arable land,#ffffa8,2020,20.0
53.7872,-2.6365,2020-04-16,5.2,POINT (358161.7954639092 432508.0868090958),16849.0,Industrial or commercial units,#cc4df2,2020,62.0
52.0312,-1.1114,2020-04-16,15.0,POINT (461058.5010847171 237349.19937450183),24044.0,Non-irrigated arable land,#ffffa8,2020,122.0
52.1314,-0.8305,2020-04-16,7.7,POINT (480149.40524366975 248766.45138494484),74320.0,Non-irrigated arable land,#ffffa8,2020,124.0
52.4463,-0.7967,2020-04-16,15.8,POINT (481881.06819418527 283829.16195247497),58367.0,Non-irrigated arable land,#ffffa8,2020,132.0
52.444,-0.8113,2020-04-16,5.4,POINT (480893.00165992207 283556.91707907926),12421.0,Discontinuous urban fabric,#ff0000,2020,129.0
52.4475,-1.942,2020-04-16,4.1,POINT (404039.03316412726 283283.6317122123),16058.0,Industrial or commercial units,#cc4df2,2020,132.0
52.7748,-1.0255,2020-04-16,6.1,POINT (465837.07171416073 320135.1005727386),74320.0,Non-irrigated arable land,#ffffa8,2020,125.0
52.7034,-1.4708,2020-04-16,10.3,POINT (435855.74319950934 311878.8600460306),74320.0,Non-irrigated arable land,#ffffa8,2020,94.0
55.5593,-4.0949,2020-04-16,23.8,POINT (267967.78640346526 631505.6191743882),56759.0,Peat bogs,#4d4dff,2020,375.0
54.657,-7.1201,2020-04-16,12.0,POINT (69920.39218218217 541149.3324861403),9943.0,Peat bogs,#4d4dff,2020,186.0
54.6741,-6.0068,2020-04-17,5.0,POINT (141777.64316739608 538378.9482078587),74465.0,Pastures,#e6e64d,2020,132.0
53.57,-0.6136,2020-04-17,8.0,POINT (491909.4032933895 409048.2633623252),16604.0,Industrial or commercial units,#cc4df2,2020,20.0
57.5872,-4.6833,2020-04-17,28.2,POINT (239690.47780259943 858412.5918422414),68742.0,Moors and heathland,#a6ff80,2020,248.0
57.5869,-4.6885,2020-04-17,19.8,POINT (239378.39336216738 858391.517240708),70566.0,Transitional woodland-shrub,#a6f200,2020,230.0
55.918,-4.2495,2020-04-18,6.6,POINT (259514.37839766525 671721.1889150857),42322.0,Broad-leaved forest,#80ff00,2020,77.0
56.4248,-5.0179,2020-04-18,21.4,POINT (213976.47156246437 729929.3477503594),72119.0,Peat bogs,#4d4dff,2020,93.0
56.2231,-3.9316,2020-04-19,15.4,POINT (280328.906400203 705071.4859098727),50696.0,Natural grasslands,#ccf24d,2020,133.0
53.7159,-1.0586,2020-04-19,5.9,POINT (462226.27451014594 424798.4328603344),13887.0,Discontinuous urban fabric,#ff0000,2020,4.0
53.569,-0.588,2020-04-19,11.4,POINT (493606.8247267967 408970.326130277),58369.0,Non-irrigated arable land,#ffffa8,2020,34.0
53.5409,-2.4439,2020-04-19,5.4,POINT (370680.0169680563 405009.0294573096),34100.0,Pastures,#e6e64d,2020,115.0
52.5867,0.2307,2020-04-19,5.6,POINT (551220.2790076071 301102.68377839593),58367.0,Non-irrigated arable land,#ffffa8,2020,3.0
52.3657,-2.6739,2020-04-19,4.8,POINT (354210.22517025325 274397.0115338671),24755.0,Non-irrigated arable land,#ffffa8,2020,128.0
53.7914,-2.1138,2020-04-19,95.4,POINT (392600.5583270141 432793.3188756483),51638.0,Moors and heathland,#a6ff80,2020,343.0
53.5681,-0.606,2020-04-19,11.3,POINT (492416.8085743559 408846.72070539696),16604.0,Industrial or commercial units,#cc4df2,2020,21.0
53.7908,-2.1335,2020-04-19,98.3,POINT (391302.62179292797 432728.8276846248),56289.0,Peat bogs,#4d4dff,2020,427.0
53.801,-2.136,2020-04-19,8.6,POINT (391140.1004818245 433863.9916037698),56289.0,Peat bogs,#4d4dff,2020,394.0
57.4025,-4.4115,2020-04-19,8.5,POINT (255204.37446316355 837247.933712512),70387.0,Transitional woodland-shrub,#a6f200,2020,333.0
57.4005,-4.4311,2020-04-19,10.8,POINT (254019.04444445588 837067.3132778517),66612.0,Natural grasslands,#ccf24d,2020,258.0
51.5688,-3.7652,2020-04-20,13.8,POINT (277754.6521969825 187024.48296750407),15637.0,Industrial or commercial units,#cc4df2,2020,10.0
52.6588,0.6763,2020-04-20,7.7,POINT (581105.2772834933 310147.739509566),58367.0,Non-irrigated arable land,#ffffa8,2020,75.0
52.7181,-2.4544,2020-04-20,9.8,POINT (369403.09912455553 313479.7990405058),16227.0,Industrial or commercial units,#cc4df2,2020,73.0
51.6329,-3.6427,2020-04-20,12.5,POINT (286404.5409867195 193955.05515353085),48043.0,Natural grasslands,#ccf24d,2020,258.0
51.803,-3.313,2020-04-20,10.6,POINT (309562.6485464868 212410.92358042172),50927.0,Moors and heathland,#a6ff80,2020,515.0
55.9469,-4.4169,2020-04-20,8.5,POINT (249167.26537984458 675289.6847016535),50564.0,Natural grasslands,#ccf24d,2020,278.0
55.9444,-4.4327,2020-04-20,9.6,POINT (248171.01157705687 675046.1424024036),50564.0,Natural grasslands,#ccf24d,2020,279.0
54.3226,-2.8572,2020-04-21,4.8,POINT (344343.05091554124 492230.1783497253),35187.0,Pastures,#e6e64d,2020,89.0
53.5626,-0.599,2020-04-21,4.5,POINT (492892.40176579595 408243.96520853246),16604.0,Industrial or commercial units,#cc4df2,2020,22.0
53.2418,-0.4095,2020-04-21,10.3,POINT (506238.3823143055 372821.6972811415),58369.0,Non-irrigated arable land,#ffffa8,2020,13.0
53.1427,-0.1501,2020-04-21,4.1,POINT (523832.7104102689 362214.9829745762),58369.0,Non-irrigated arable land,#ffffa8,2020,15.0
53.1848,-0.4665,2020-04-21,4.1,POINT (502570.7022303885 366398.05875054526),58369.0,Non-irrigated arable land,#ffffa8,2020,48.0
53.1736,-0.4556,2020-04-21,4.5,POINT (503325.910365521 365167.86585254053),58369.0,Non-irrigated arable land,#ffffa8,2020,42.0
53.2271,-1.1477,2020-04-21,4.6,POINT (456996.0111925289 370345.0939139231),40750.0,Broad-leaved forest,#80ff00,2020,94.0
53.1363,-1.3478,2020-04-21,5.2,POINT (443729.74035209767 360103.4732611574),13273.0,Discontinuous urban fabric,#ff0000,2020,141.0
52.9803,-0.3627,2020-04-21,3.5,POINT (510026.19670258195 343804.3622716984),58369.0,Non-irrigated arable land,#ffffa8,2020,16.0
53.1275,-1.3515,2020-04-21,6.0,POINT (443491.0729952856 359122.2654310997),25433.0,Non-irrigated arable land,#ffffa8,2020,133.0
52.9273,-0.0987,2020-04-21,3.6,POINT (527905.7705473558 338346.3612980661),58367.0,Non-irrigated arable land,#ffffa8,2020,3.0
52.9209,-0.1082,2020-04-21,7.4,POINT (527285.9846319237 337617.63995305885),58367.0,Non-irrigated arable land,#ffffa8,2020,3.0
52.7764,-0.3221,2020-04-21,23.5,POINT (513281.5344312969 321187.56591436634),58367.0,Non-irrigated arable land,#ffffa8,2020,1.0
52.774,-0.3072,2020-04-21,10.3,POINT (514292.8316229629 320944.16213415866),58367.0,Non-irrigated arable land,#ffffa8,2020,2.0
52.7674,-0.3168,2020-04-21,7.6,POINT (513662.44247447763 320194.865112791),58367.0,Non-irrigated arable land,#ffffa8,2020,3.0
56.0031,-3.6872,2020-04-21,4.9,POINT (294882.4892844801 680190.9815638184),17375.0,Industrial or commercial units,#cc4df2,2020,12.0
55.9493,-4.4252,2020-04-21,20.6,POINT (248658.4313698677 675574.8694755377),50564.0,Natural grasslands,#ccf24d,2020,324.0
55.9464,-4.4331,2020-04-21,16.7,POINT (248153.8709165101 675269.546069332),50564.0,Natural grasslands,#ccf24d,2020,327.0
51.7996,-3.5346,2020-04-21,10.3,POINT (294275.69695665373 212331.3034073157),53557.0,Transitional woodland-shrub,#a6f200,2020,359.0
52.4449,-0.1267,2020-04-21,4.9,POINT (527419.2290474465 284642.71557670156),58367.0,Non-irrigated arable land,#ffffa8,2020,20.0
52.2478,-0.5809,2020-04-21,6.0,POINT (496980.4655136027 262017.26032488898),58367.0,Non-irrigated arable land,#ffffa8,2020,103.0
51.985,-1.336,2020-04-21,5.6,POINT (445697.1161020435 232046.0949602367),74320.0,Non-irrigated arable land,#ffffa8,2020,139.0
51.8016,-3.549,2020-04-21,12.1,POINT (293287.5035581696 212574.7347391476),43016.0,Coniferous forest,#00a600,2020,338.0
51.4164,-1.0028,2020-04-21,15.8,POINT (469442.80429427646 169069.64678619726),28329.0,Pastures,#e6e64d,2020,39.0
55.1072,-6.2629,2020-04-21,151.4,POINT (128212.82432930241 587502.5331393047),50036.0,Natural grasslands,#ccf24d,2020,256.0
55.1073,-6.256,2020-04-21,173.4,POINT (128653.30022956163 587486.7823625364),56704.0,Peat bogs,#4d4dff,2020,322.0
51.7975,-3.5566,2020-04-21,12.7,POINT (292753.7468392609 212129.92800217052),30485.0,Pastures,#e6e64d,2020,245.0
51.5003,-1.8,2020-04-21,4.0,POINT (413979.48571564304 177948.07001112343),74320.0,Non-irrigated arable land,#ffffa8,2020,183.0
51.5622,-3.7692,2020-04-21,10.6,POINT (277459.6803269283 186297.2253154621),15637.0,Industrial or commercial units,#cc4df2,2020,7.0
51.7887,-3.5533,2020-04-21,21.5,POINT (292960.4445889498 211146.40203831205),43016.0,Coniferous forest,#00a600,2020,309.0
51.7995,-3.5424,2020-04-21,14.3,POINT (293737.62920242344 212331.53587011475),43016.0,Coniferous forest,#00a600,2020,333.0
52.1461,-3.9103,2020-04-21,3.9,POINT (269383.2239485291 251478.0998662351),48229.0,Natural grasslands,#ccf24d,2020,467.0
55.9502,-4.4346,2020-04-21,5.7,POINT (248075.11394797807 675695.6408234303),50564.0,Natural grasslands,#ccf24d,2020,281.0
55.1184,-6.2548,2020-04-21,53.7,POINT (128805.10280873568 588716.1909187118),56704.0,Peat bogs,#4d4dff,2020,383.0
55.116,-6.2702,2020-04-21,209.4,POINT (127807.45877708605 588509.3671467205),56704.0,Peat bogs,#4d4dff,2020,338.0
55.1137,-6.2857,2020-04-21,52.9,POINT (126804.01467187476 588314.273728654),50039.0,Natural grasslands,#ccf24d,2020,206.0
56.0008,-3.6895,2020-04-21,4.1,POINT (294732.81393936306 679938.5370011199),36594.0,Pastures,#e6e64d,2020,4.0
55.9413,-4.4307,2020-04-21,4.2,POINT (248283.7567082274 674696.8353835441),50564.0,Natural grasslands,#ccf24d,2020,209.0
52.8343,-3.4116,2020-04-21,38.3,POINT (305001.667641616 327242.9613062656),51277.0,Moors and heathland,#a6ff80,2020,404.0
